번호,구분,세부구분,제목,작성자,등록일자,본문,저작권자,웹페이지주소(URL),태그,뷰
203114,COVID-19,"과학기술,보건의학,코로나19","코로나19, 다양한 시나리오에 대비해야",김청한 객원기자,2020-03-13,"코로나바이러스감염증-19(COVID-19, 이하 코로나19)가 대유행(Pandemic)으로 특징지어질 수 있다는 평가를 내렸다. 지난 11일 테워드로스 아드하놈 거브러여수스 세계보건기구(WHO) 사무총장이 ...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=203114,코로나19,4563
203089,COVID-19,"과학기술,보건의학,ICT 로봇,속보뉴스,코로나19",'코로나 19 대응' KAIST 등 과학기술원들 실시간 원격 강의,연합뉴스,2020-03-12,한국과학기술원(KAIST) 등 4대 과학기술원(이하 과기원)이 신종 코로나바이러스 감염증(코로나19) 확산 방지를 위해 실시간 온라인 원격 강의를 진행한다. 11일 과학기술원 공동사무국에 따르...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=203089,기타,391
203086,COVID-19,"과학기술,보건의학,속보뉴스,코로나19","IBS, 코로나19 음성 여부 4시간 만에 판별하는 방법 개발",연합뉴스,2020-03-12,신종 코로나바이러스 감염증(코로나19)에 감염되지 않았다는 것을 간편하게 확인할 수 있는 방법이 개발됐다. 기초과학연구원(IBS) 인지 및 사회성 연구단 인지 교세포과학그룹 이창준 단장 ...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=203086,기타,788
203068,COVID-19,"과학기술,보건의학,바이러스,진단,코로나19,스페인 독감,환경적 요인,유전적 요인",과학언론도 ‘한국 칭찬’에 합류,이강봉 객원기자,2020-03-12,"1956년 창간한 ‘뉴사이언티스트(New Scientist)’는 영국의 가장 영향력 있는 과학저널 중 하나다. 과학 소식과 함께 다양한 연구 결과들을 소개하고, 중요한 과학 이슈를 발굴하는 등 깊이 있는 ...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=203068,"바이러스,진단,코로나19,스페인 독감,환경적 요인,유전적 요인",16727
203022,COVID-19,"과학기술,보건의학,독자 기고,코로나19",중국의 바이러스와 과학의 달,윤대상 전 한중과학기술협력센터장,2020-03-11,"중국에서 온 코로나19가 대한민국에 창궐하고 있다. 특히 대구와 경북에서 극성을 부리고 있다. 그 기세가 쉽게 꺽일 것 같지 않다. 학교가 개학을 하지 못하고, 직장에서는 재택근무가 일상이...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=203022,기타,697
203004,COVID-19,"과학기술,보건의학,HIV,SARS,MERS,게놈지도,코로나19,항바이러스,타미푸르,렘데시비르",코로나19 '치료제' 개발 앞당긴다,이강봉 객원기자,2020-03-11,"코로나19가 급속히 확산되면서 치료제에 대한 관심이 높아지고 있다. 그러나 새로운 치료제를 완성하기 위해 동물실험 임상실험 등을 거칠 경우 최소한 수년, 길게는 10년 이상이 요구되고...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=203004,"HIV,SARS,MERS,게놈지도,코로나19,항바이러스,타미푸르,렘데시비르",5412
202997,COVID-19,"과학기술,보건의학,바이러스,사이토카인,코로나19","코로나19, 사람마다 증상이 다른 이유",김효원 객원기자,2020-03-13,"공식적으로 확인된 코로나바이러스감염증-19(코로나19)의 증상은 발열, 마른 기침, 코막힘, 인후통, 호흡곤란, 근육통 등 감기와 비슷한 증상들이 나타난다. 그렇다면 이 바이러스가 여러 증상...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202997,"바이러스,사이토카인,코로나19",19677
202939,COVID-19,"과학기술,보건의학,COVID-19,코로나19,잠복기,SARS-CoV2,격리 검역",코로나19 잠복기는 5.1일,김병희 객원기자,2020-03-11,"미국 존스홉킨스 공중보건대 연구팀이 코로나19 감염병(COVID-19)을 일으키는 신종 코로나바이러스(SARS-CoV-2)의 공개된 자료를 분석한 결과, 병원체에 노출된 뒤 증상 발현까지의 잠복기 중앙값(me...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202939,"COVID-19,코로나19,잠복기,SARS-CoV2,격리 검역",75534
202929,COVID-19,"과학기술,기초응용과학,코로나19",독감'과 '감기' 바이러스는 경쟁 관계,김준래 객원기자,2020-03-12,"지구에 살고 있는 생명체 중에서 생존을 위해 경쟁하는 개체는 어떤 것들이 있을까. 만물의 영장인 인간이나 동물, 그리고 곤충 정도만이 개체들 간에 경쟁하는 생명체들로 알려져 있다. 하지...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202929,기타,9758
202910,COVID-19,"과학기술,보건의학,격리,코로나-19,신종 코로나바이러스 감염증,사회적 거리 두기,슈퍼 전파자,재생산 지수,Ro,접촉 추적,코로나19",코로나19 정책 못지않게 개인 대응 중요,김병희 객원기자,2020-03-09,신종 코로나바이러스 감염증-19(COVID-19) 예방을 위해서는 정부의 조치 못지않게 개인들의 대응이 중요하다는 의학자들의 발표가 나왔다. 영국 옥스퍼드대와 임페리얼 칼리지 런던 및 네덜란...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202910,"격리,코로나-19,신종 코로나바이러스 감염증,사회적 거리 두기,슈퍼 전파자,재생산 지수,Ro,접촉 추적",1475
202904,COVID-19,"과학정책,속보뉴스,코로나19",코로나19 피해 어업인에 긴급 자금지원…수출자금 1354억원도,연합뉴스,2020-03-09,정부가 신종 코로나바이러스 감염증(코로나19) 사태로 피해를 입은 어업인에게 긴급 자금을 지원한다. 코로나19의 확산으로 수출길이 막힌 수산식품 수출기업에 1354억원을 지원하는 것이 핵...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202904,기타,152
202903,COVID-19,"과학기술,보건의학,속보뉴스,코로나19","국내 15개사, 코로나19 백신·치료제 연구…대부분 초기 단계",연합뉴스,2020-03-09,국내 제약·바이오 기업 15개사가 신종 코로나바이러스 감염증(코로나19) 백신과 치료제 연구개발에 뛰어들었다. 다만 임상시험과 개발에는 최소 수개월에서 길게는 몇 년 이상 걸릴 전망이...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202903,기타,370
202898,COVID-19,"과학기술,보건의학,바이러스,신종코로나,코로나19",코로나19 바이러스의 인체 침투 과정 규명,심창섭 객원기자,2020-03-09,전 세계적으로 맹위를 떨치고 있는 코로나19를 극복하기 위한 노력이 이어지고 있다. 지난 4일 ‘사이언스지’는 신종 코로나바이러스가 인체에 침투하는 과정을 원자 수준에서 규명한 중국...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202898,"바이러스,신종코로나,코로나19",77442
202884,COVID-19,"기획 칼럼,연재,보건의학,바이러스,사이언스타임즈 라운지,메르스,사스,코로나-19,코로나19",코로나19가 급속히 확산되는 까닭,이성규 객원기자,2020-03-09,"코로나19로 세계 경제 성장률의 전망치가 잇따라 하향 조정되고 있는 가운데, 미국 실리콘밸리에서도 경고음이 울렸다. 지난 5일 실리콘밸리에서 가장 유명한 벤처캐피탈 회사로 널리 알려진 ...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202884,"바이러스,메르스,사스,코로나-19",12706
202861,COVID-19,"과학기술,보건의학,속보뉴스,코로나19",중국 주장 '코로나19 변이'는 확인…전파력 영향은 조사해야,연합뉴스,2020-03-06,"신종 코로나바이러스 감염증(코로나19) 바이러스에 변이가 생겨 전파력이 더 높아졌다는 중국 연구 결과에 대해, 방역당국은 더 조사할 필요가 있다는 입장을 밝혔다. 바이러스 변이 자체는 ...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202861,기타,494
202857,COVID-19,"기획 칼럼,연재,과학기술 넘나들기,코로나19",코로나19의 중간 숙주는 과연 무엇일까,최성우 과학평론가,2020-03-06,코로나19(COVID-19)라고 명명된 신종 코로나 바이러스 감염증으로 인하여 우리 사회 전체가 큰 고통을 겪고 있다. 또한 중국은 물론 거의 전 세계적으로 확산되면서 감염자와 사망자가 속출하고 ...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202857,기타,7142
202806,COVID-19,"과학기술,보건의학,자연환경에너지,코로나19",기후변화와 바이러스의 불편한 관계,이동헌 과학기술 칼럼니스트,2020-03-05,우리는 4차 산업혁명의 시대에 살고 있지만 동시에 제러드 다이아몬드가 설파한 총균쇠의 시대에 살고 있다. 코로나19라고 불리는 바이러스의 전파와 확산이 우리에게 묻는다. 우리는 지금 ...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202806,기타,15813
202802,COVID-19,"과학기술,보건의학,속보뉴스,코로나19",사스·메르스 항체에서 코로나19 무력화하는 항체 찾았다,연합뉴스,2020-03-05,국내 연구진이 신종 코로나바이러스 감염증(코로나19)에 대항할 수 있는 항체를 찾아냈다. 한국화학연구원 CEVI(신종 바이러스) 융합연구단은 기존에 알려진 사스와 메르스 중화항체가 코로...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202802,기타,635
202796,COVID-19,"과학기술,보건의학,ICT 로봇,속보뉴스,코로나19",코로나19 자가격리 앱 7일 전국 적용…증상유무·위치정보 전송,연합뉴스,2020-03-05,신종 코로나바이러스 감염증(코로나19) 관련 자가격리자들을 관리하기 위한 전용 애플리케이션(앱)이 오는 7일부터 현장에서 활용된다. 행정안전부는 지방자치단체에서 수행하고 있는 자가...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202796,기타,1030
202708,COVID-19,"과학기술,보건의학,신소재신기술,전염병,코로나-19,가짜 뉴스,입소문,진화적 변화,코로나19",전염병 확산 예측에 ‘진화’ 감안해야,김병희 객원기자,2020-03-04,최근의 코로나바이러스(CoVID-19)에서부터 잘못된 정보에 이르기까지 과학자들이 어떤 인구 집단에서 무언가의 확산을 예측하려 할 때는 복잡한 수학 모델을 사용한다. 이들은 통상적으로 대...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202708,"전염병,코로나-19,가짜 뉴스,입소문,진화적 변화",2131
202666,COVID-19,"과학정책,기술,과학기술,보건의학,속보뉴스,코로나19","질본, 코로나19 대응 민관 협력 백신·치료제 개발 추진",연합뉴스,2020-03-02,"질병관리본부 산하 국립보건연구원은 민관협력으로 신종 코로나바이러스 감염증(코로나19) 진단제와 치료제, 백신 등을 개발하기 위한 연구에 나선다고 28일 밝혔다. 이를 위해 질병관리본...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202666,기타,340
202614,COVID-19,"과학기술,보건의학,속보뉴스,코로나19",국내 코로나19 바이러스 변이 없다…유전자분석서 발견 못해,연합뉴스,2020-02-28,"질병관리본부는 국내 6명의 코로나19 환자로부터 얻은 바이러스 유전자를 분석한 결과, 변이를 발견하지 못했다고 27일 밝혔다. 질병관리본부는 이렇게 분석한 유전자의 고해상 전자현미경 ...",Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202614,기타,802
202408,COVID-19,"과학기술,보건의학,폐렴,면역력,SARS,MERS,면역반응,코로나19,스페인 독감",여성이 남성보다 바이러스 면역력 높다,이강봉 객원기자,2020-02-26,코로나19가 세계 전역으로 퍼져나가고 있는 가운데 젊은 여성일수록 면역력이 높다는 결과가 발표됐다. 중국 질병예방통제센터(中 疾病 防控制中心)가 지난 주말 공개한 보고서에 따르...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202408,"폐렴,면역력,SARS,MERS,면역반응,코로나19,스페인 독감",3431
202321,COVID-19,"과학기술,보건의학,신종 코로나바이러스,우한 폐렴,COVID-19,스파이크 단백질,극저온 전자현미경,제임스 매크렐런,항체 탐색,코로나19",‘신종 코로나’ 백신 개발 돌파구 열렸다,김병희 객원기자,2020-02-20,미국 텍사스(오스틴)대와 국립보건원 연구팀이 처음으로 신종 코로나바이러스(COVID-19)가 인체 세포를 감염시키는 부위의 3차원 원자 수준 지도를 생성해 내 백신 개발의 중요한 돌파구를 열었...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202321,"신종 코로나바이러스,우한 폐렴,COVID-19,스파이크 단백질,극저온 전자현미경,제임스 매크렐런,항체 탐색,코로나19",83729
202267,COVID-19,"과학기술,인터뷰,보건의학,과학기술인,코로나-19,코로나19","코로나 19, ‘낙관’과 ‘공포’ 모두 정답 아니다",김청한 객원기자,2020-02-19,신종 코로나 바이러스는 미국 제약회사와 미국 군부가 일부러 퍼뜨린 것이다. 우리나라에서 코로나가 널리 퍼지지 않는 것은 김치와 마늘을 잘 먹는 식성 덕분이다. 2019년 말부터 ...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202267,코로나-19,6520
202251,COVID-19,"과학정책,기술,과학기술,보건의학,속보뉴스,코로나19",코로나19 치료제·백신개발 연구과제 긴급 공고,연합뉴스,2020-02-18,질병관리본부 산하 국립보건연구원은 신종 코로나바이러스 감염증(코로나19) 치료제와 백신 개발을 위한 연구과제를 긴급 공고한다고 17일 밝혔다. 코로나19 바이러스 확진자의 혈액 자원을 ...,Science Times,https://www.sciencetimes.co.kr/post_type=news&p=202251,기타,383
